Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify account/span_Continue with email""))",Chrome 130.0.0.0,,,04-11-2024 23:13:48,04-11-2024 23:13:53,4.550s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify/input_Password_accountpassword""), ""DRbH8EpD41YzIH0RHeeTVRgk/CyhY5Tq4LbYao5MnUo="")",Chrome 130.0.0.0,,,04-11-2024 23:13:53,04-11-2024 23:13:55,1.980s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify/button_Log in""))",Chrome 130.0.0.0,,,04-11-2024 23:13:55,04-11-2024 23:14:00,5.487s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify account profile/img""))",Chrome 130.0.0.0,,,04-11-2024 23:14:00,04-11-2024 23:14:05,4.873s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify/div_samajit_kpursuitsoftware.com""))",Chrome 130.0.0.0,,,04-11-2024 23:14:05,04-11-2024 23:14:09,3.973s,PASSED
"takeScreenshot(screenshotFolder + ""shopify_website.png"")",Chrome 130.0.0.0,,,04-11-2024 23:14:09,04-11-2024 23:14:11,2.217s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Home  Shopify/span_Online Store""))",Chrome 130.0.0.0,,,04-11-2024 23:14:11,04-11-2024 23:14:15,3.584s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Themes  Shopify/a_Customize""))",Chrome 130.0.0.0,,,04-11-2024 23:14:15,04-11-2024 23:14:47,32.228s,PASSED
"takeScreenshot(screenshotFolder + ""customize_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:14:47,04-11-2024 23:14:48,0.886s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/button_Uncover your wardrobe essentials_Onl_54202d (2)""))",Chrome 130.0.0.0,,,04-11-2024 23:14:48,04-11-2024 23:15:20,32.167s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/input_First button link_UrlSetting1 (4)""))",Chrome 130.0.0.0,,,04-11-2024 23:15:20,04-11-2024 23:15:52,32.269s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/div_Collections (2)""))",Chrome 130.0.0.0,,,04-11-2024 23:15:52,04-11-2024 23:16:25,32.269s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/div_ASICS TIGER (2)""))",Chrome 130.0.0.0,,,04-11-2024 23:16:25,04-11-2024 23:16:57,32.056s,PASSED
"takeScreenshot(screenshotFolder + ""select_banner.png"")",Chrome 130.0.0.0,,,04-11-2024 23:16:57,04-11-2024 23:16:58,0.966s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/span_Save (4)""))",Chrome 130.0.0.0,,,04-11-2024 23:16:58,04-11-2024 23:17:30,32.272s,PASSED
delay(2),Chrome 130.0.0.0,,,04-11-2024 23:17:30,04-11-2024 23:17:32,2.011s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:17:32,04-11-2024 23:17:42,9.897s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads/a_Explore Threads""))",Chrome 130.0.0.0,,,04-11-2024 23:17:42,04-11-2024 23:17:44,1.901s,PASSED
"text_after_change = getText(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_ASICS TIGER  Threads/h1_Collection ASICS TIGER""))",Chrome 130.0.0.0,,,04-11-2024 23:17:44,04-11-2024 23:17:45,0.908s,PASSED
"takeScreenshot(screenshotFolder + ""check_banner.png"")",Chrome 130.0.0.0,,,04-11-2024 23:17:45,04-11-2024 23:17:45,0.368s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:17:45,04-11-2024 23:17:46,0.626s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/3 Homepage/Homepage-Banner/Reset the Banner,Chrome 130.0.0.0,,,04-11-2024 23:17:46,04-11-2024 23:22:28,4m - 42.443s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:17:46,04-11-2024 23:17:46,0.001s,PASSED
"screenshotFolder = ""screenshots/Banner_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:17:46,04-11-2024 23:17:46,0.002s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,04-11-2024 23:17:46,04-11-2024 23:17:47,0.781s,PASSED
"navigateToUrl(""https://accounts.shopify.com/lookup?rid=dae83e14-2e3c-4fcf-a6be-3804591d53e3&verify=1730703470-n9Qi9cu+W2Oet%2FisWWWPznB2IGXxJqGTPM3%2FTJl8RoU%3D"")",Chrome 130.0.0.0,,,04-11-2024 23:17:47,04-11-2024 23:17:49,2.292s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify/input_Email_accountemail""), ""samajit_k@pursuitsoftware.com"")",Chrome 130.0.0.0,,,04-11-2024 23:17:49,04-11-2024 23:17:50,1.042s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify/span_Continue with email""))",Chrome 130.0.0.0,,,04-11-2024 23:17:50,04-11-2024 23:17:55,4.568s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify/input_Password_accountpassword""), ""DRbH8EpD41YzIH0RHeeTVRgk/CyhY5Tq4LbYao5MnUo="")",Chrome 130.0.0.0,,,04-11-2024 23:17:55,04-11-2024 23:17:57,2.049s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify/button_Log in""))",Chrome 130.0.0.0,,,04-11-2024 23:17:57,04-11-2024 23:18:02,4.974s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Shopify account profile/img""))",Chrome 130.0.0.0,,,04-11-2024 23:18:02,04-11-2024 23:18:07,5.906s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify/div_Samajit Kundu""))",Chrome 130.0.0.0,,,04-11-2024 23:18:07,04-11-2024 23:18:11,3.607s,PASSED
"takeScreenshot(screenshotFolder + ""shopify_website.png"")",Chrome 130.0.0.0,,,04-11-2024 23:18:11,04-11-2024 23:18:14,2.445s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Home  Shopify/span_Online Store""))",Chrome 130.0.0.0,,,04-11-2024 23:18:14,04-11-2024 23:18:17,3.945s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Themes  Shopify/span_Customize""))",Chrome 130.0.0.0,,,04-11-2024 23:18:17,04-11-2024 23:18:50,32.317s,PASSED
"takeScreenshot(screenshotFolder + ""customize_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:18:50,04-11-2024 23:18:51,0.959s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/button_Uncover your wardrobe essentials_Onl_54202d""))",Chrome 130.0.0.0,,,04-11-2024 23:18:51,04-11-2024 23:19:23,32.212s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/input_First button link_UrlSetting1 (1)""))",Chrome 130.0.0.0,,,04-11-2024 23:19:23,04-11-2024 23:19:55,32.209s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/input_First button link_UrlSetting1 (2)""))",Chrome 130.0.0.0,,,04-11-2024 23:19:55,04-11-2024 23:20:27,32.026s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/div_Products (2)""))",Chrome 130.0.0.0,,,04-11-2024 23:20:27,04-11-2024 23:20:59,32.198s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/div_All products""))",Chrome 130.0.0.0,,,04-11-2024 23:20:59,04-11-2024 23:21:31,32.045s,PASSED
"takeScreenshot(screenshotFolder + ""selection_banner.png"")",Chrome 130.0.0.0,,,04-11-2024 23:21:31,04-11-2024 23:21:32,0.881s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads  Customize Dawn  Shopify/span_Save (4)""))",Chrome 130.0.0.0,,,04-11-2024 23:21:32,04-11-2024 23:22:05,32.212s,PASSED
delay(2),Chrome 130.0.0.0,,,04-11-2024 23:22:05,04-11-2024 23:22:07,2.014s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:22:07,04-11-2024 23:22:20,13.364s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Threads/a_Explore Threads_1""))",Chrome 130.0.0.0,,,04-11-2024 23:22:20,04-11-2024 23:22:22,2.234s,PASSED
"takeScreenshot(screenshotFolder + ""check_banner.png"")",Chrome 130.0.0.0,,,04-11-2024 23:22:22,04-11-2024 23:22:25,2.558s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 23:22:25,04-11-2024 23:22:27,2.538s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:22:27,04-11-2024 23:22:28,0.892s,PASSED
